,Unnamed: 0,First_Name,Last_Name,player_id,Position,Points,Free_Throw_Percent,Two_Pt_Percent,Three_Pt_Percent,Assists,Rebounds,Offensive_Rebounds,Steals,Personal_Fouls,Flagrant_Fouls,Tech_Fouls,Turnovers,Team,Home_Away,win,Team_points,Min_played,Crowd,Stadium_Cap,game_id,game_date,Player
22992,22992,Jackie,Young,4fa92d21-9f96-4bab-a9f8-f530a69287ee,G,2,0.0,16.7,0.0,7,4,1,0,0,0,0,3,Aces,1,1,86,17:00,3756,12000,50b45f2d-d6fa-4662-acd8-b169411dfee0,2019-07-31T02:00:00+00:00,Jackie Young
22993,22993,Dearica,Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,F,18,57.1,80.0,66.7,0,11,3,2,3,0,0,1,Aces,1,1,86,24:39:00,3756,12000,50b45f2d-d6fa-4662-acd8-b169411dfee0,2019-07-31T02:00:00+00:00,Dearica Hamby
23000,23000,Arike,Ogunbowale,b84a83b9-07b1-4115-b2ad-8cb69a96ef08,G,14,75.0,44.4,33.3,2,0,0,1,2,0,0,3,Wings,0,0,54,29:15:00,3756,12000,50b45f2d-d6fa-4662-acd8-b169411dfee0,2019-07-31T02:00:00+00:00,Arike Ogunbowale
23002,23002,Allisha,Gray,293b5925-fd31-4640-8ada-bf6451a2c488,G,7,100.0,20.0,33.3,4,1,0,2,2,0,0,0,Wings,0,0,54,24:51:00,3756,12000,50b45f2d-d6fa-4662-acd8-b169411dfee0,2019-07-31T02:00:00+00:00,Allisha Gray
23012,23012,Tiffany,Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,G,2,100.0,0.0,0.0,1,1,0,1,1,0,0,0,Fever,1,1,61,14:17,5702,20000,2bae16b2-8f0e-4d8d-907d-2446f5ab9f6d,2019-07-31T23:00:00+00:00,Tiffany Mitchell
23013,23013,Betnijah,Laney,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,F,4,100.0,14.3,0.0,2,7,1,2,3,0,0,2,Fever,1,1,61,34:45:00,5702,20000,2bae16b2-8f0e-4d8d-907d-2446f5ab9f6d,2019-07-31T23:00:00+00:00,Betnijah Laney
23014,23014,Kelsey,Mitchell,5219e39b-9341-4dfb-a43c-793723729162,G,4,50.0,0.0,20.0,4,0,0,0,1,0,0,1,Fever,1,1,61,19:23,5702,20000,2bae16b2-8f0e-4d8d-907d-2446f5ab9f6d,2019-07-31T23:00:00+00:00,Kelsey Mitchell
23016,23016,Candice,Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,F,12,100.0,28.6,0.0,2,5,0,0,3,0,0,4,Fever,1,1,61,34:03:00,5702,20000,2bae16b2-8f0e-4d8d-907d-2446f5ab9f6d,2019-07-31T23:00:00+00:00,Candice Dupree
23025,23025,Brittney,Sykes,06e3bb10-73ab-4d8e-8ad4-6850ea710b30,F,6,50.0,12.5,33.3,3,6,1,1,1,0,0,2,Dream,0,0,59,23:19,5702,20000,2bae16b2-8f0e-4d8d-907d-2446f5ab9f6d,2019-07-31T23:00:00+00:00,Brittney Sykes
23029,23029,Monique,Billings,206872ae-560b-4199-94f4-a44106b0baff,F,0,0.0,0.0,0.0,1,12,5,1,1,0,0,1,Dream,0,0,59,17:15,5702,20000,2bae16b2-8f0e-4d8d-907d-2446f5ab9f6d,2019-07-31T23:00:00+00:00,Monique Billings
23031,23031,Elizabeth,Williams,c8672dba-0deb-4cf1-8304-82365865edaa,C,17,100.0,46.7,0.0,1,7,5,0,3,0,0,1,Dream,0,0,59,31:47:00,5702,20000,2bae16b2-8f0e-4d8d-907d-2446f5ab9f6d,2019-07-31T23:00:00+00:00,Elizabeth Williams
23034,23034,Layshia,Clarendon,b77b40a2-5844-48c0-bae2-5067516b2acf,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sun,1,1,68,0:00,6014,9323,f6e448c9-df7f-4f61-9eba-397e1cd4c6c7,2019-08-01T23:00:00+00:00,Layshia Clarendon
